0.04,0.04,0.04,0.0,0.0,0.045,0.309016857306,0.951056560832,-5.82353731087e-17,1.89217912625e-17,0.0419870851649,-0.00107454018062,0.071493445819,0.296275636632,-0.639240470102,-0.298443931965,0.643835062726,0.137642559841,0.138501895372,0.690822690702,0.690719007412,0.690389307927,0.690633681913,0.689554396291,0.274977790483,0.691307099745,0.684927632693,0.277085727147,0.688286726245,0.690792056642,0.689796564909,0.0224053864063,0.384653609203,0.0116810281175,0.515999900579,0.35729843138,-2.07362127469e-10,0.606144770382,0.127379886317,0.382130399402,0.679820878697,0.566007350141,0.697078486026,0.693415751703,0.697747333229,1.48830101692,0.140748480687,0.705850872908,0.691025615037,0.6729243196,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0101049001475,0.0200129194193,-0.00855263926898,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.271172963668,1.74017946416,-0.271268232261,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan
0.04,0.04,0.04,0.0,0.0,0.045,0.727148334092,0.686480371335,4.20347717915e-17,4.45249592249e-17,0.0382139298554,0.013695908915,0.0928253788106,-0.142777095449,-0.717857737673,-0.0811770351349,0.676539177318,0.136724377012,0.0730831678101,0.504418443198,0.601217415289,0.602587413012,0.665092903658,0.693043196199,0.294023564255,0.736810831078,0.740799810219,0.296348182703,0.739544578101,0.735260330228,0.738800696036,0.0686590466099,0.578483380409,0.258636341935,0.639656464948,0.491306802754,0.00219487263998,0.655458140255,0.117891253938,0.496161728795,0.488785950362,0.619088292568,0.652293566514,0.727725396617,0.734760218072,0.882867355382,0.0975195433906,0.454849611187,0.542023071655,0.662439546981,0.0176025507203,-0.0182744843255,0.0198777276904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0149463504856,-0.0199843345993,-0.00203156086966,-0.00848698316995,0.018929237556,0.0195533710523,nan,nan,nan,0.0154731518971,0.0199715271917,-0.00780525094779,0.109828079703,-1.08892264599,3.3461998547,-1.62447641616e-19,-4.60279692962e-19,-1.44452719387e-19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.57155434191,-16.8435876978,-4.38882907353,-0.000255151851961,-0.0260599726384,-0.000147988962334,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,4.3890734656,21.3502769897,-3.07682280528,-7.06300217332e-06,-0.000115844482071,-1.00367454181e-05
0.05,0.05,0.05,0.0,0.0,0.055,0.309016857306,0.951056560832,-5.82353731087e-17,1.89217912625e-17,0.0470238418946,0.0184510553323,0.104711663592,0.327760881034,-0.65151749663,-0.365895940824,0.578115833495,0.0133880109495,-0.000125251516486,0.374688725163,0.443592146617,0.490762102334,0.574176516125,0.703820362309,0.30315785354,0.766902993524,0.763008617343,0.307600727228,0.762695326586,0.766408676089,0.759209524097,0.301704889556,0.515981676941,0.0983380025825,0.563502781142,0.312140823324,0.129294459725,0.588066358183,0.173202059002,0.366828468623,0.393172631812,0.504214071805,0.546881036593,0.728065662258,0.720811115757,0.916176046857,-0.000318231158875,0.0823560342663,0.435942538716,0.614206037149,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.011130438221,0.0249995508751,0.00780688782867,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0249988501346,0.0225633687382,-0.0112098144859,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0246716074497,-0.00923778983796,0.0237368544474,nan,nan,nan,-0.0249663988886,0.0156696230327,-0.0134726098647,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000391068841144,10.5768726754,-0.000248585188067,-7.43172611202e-17,2.66499849176e-21,-3.52320048759e-18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.5646920551,-7.47591686465,-2.65520311553,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.86560342929,9.39695576361e-05,1.06331627162,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,-15.771922528,-3.30098634425,6.59983354585,0.000371248190662,3.94460601073e-06,-2.15754820112e-05
0.05,0.05,0.05,0.0,0.0,0.055,0.727148334092,0.686480371335,4.20347717915e-17,4.45249592249e-17,0.0439505278934,0.00835495418399,0.0934641984832,-0.204212250586,-0.711414857069,0.0350860046968,0.67153200231,0.128081684551,0.0496336588334,0.497300767153,0.555815181638,0.607568145177,0.649459095952,0.726889358865,0.299347575489,0.756215266715,0.753076411532,0.302973350013,0.752265938986,0.75622802141,0.750468069081,-0.0473721234956,0.56626285894,0.250636701535,0.609582748643,0.44291019891,-2.5846169649e-10,0.660621617817,0.385346963126,0.339736735521,0.239907484838,0.495309520037,0.466034759383,0.700040905353,0.685692405606,0.98756932713,0.168772467523,0.132729744102,0.380001444033,0.630744450073,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0249962883721,-0.0124207035095,-0.0125780500459,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0218811036303,-0.0249976297999,-0.00946960401885,-0.00168227118628,0.0244206379731,0.0240982204441,nan,nan,nan,0.0219168004657,0.0249480702422,-0.0124527280433,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.0209065036,-2.08979869009,-2.16864901261,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.39875738034,-22.8588789466,-5.75583045843,-2.12813834689e-05,0.00335523976101,6.82016829182e-05,3.91408971005e-05,8.37714476661,6.96933510095,-6.8144455624e-17,-7.05427599526e-19,8.48307087129e-19,nan,nan,nan,nan,nan,nan,-7.94301043555,18.3484681793,1.75369930529,-3.67933612349e-05,0.00018849592298,4.43143165013e-06
0.05,0.05,0.05,0.0,0.0,0.055,0.970533057692,-0.240968014324,-1.47550665915e-17,5.94280035326e-17,0.0464240104597,0.0180268514979,0.105627151855,-0.66261713528,-0.330489158458,0.563786826861,0.365868640406,0.0153864571596,1.8418781079e-05,0.366955771438,0.440726647946,0.486750677128,0.57721619953,0.710075343895,0.304101860367,0.769632693504,0.764194964406,0.308390307296,0.764720300014,0.769523950207,0.760931066173,0.31379842961,0.509031176708,0.0801042424441,0.562870605632,0.308251976769,0.126135111469,0.583654383757,0.18345506506,0.355108700367,0.377725201484,0.501396628154,0.54260178797,0.729536257175,0.718208125193,0.945542609475,-4.87325928944e-07,0.0825580458544,0.43507511061,0.651423295557,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0102962162804,-0.0250090419762,0.00614098011059,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0249663687073,-0.0226695173707,-0.0135340373089,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0250001475238,0.00614272255596,0.00255530382529,0.0246682434635,0.00963588599216,0.0237435736648,nan,nan,nan,0.0249983945697,-0.0123303593832,-0.0138313622719,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00040726495584,-3.23987156694,0.000109899335246,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.05,0.05,0.0,0.0,0.055,0.17171089273,0.985147384566,-6.03228623156e-17,1.05142934316e-17,0.0480056953745,0.123078518723,0.0123689085872,4.60793317221e-06,-0.707106762207,4.60969434562e-06,0.707106800136,0.131246386225,0.133273210812,0.659645211529,0.663187147715,0.659005778887,0.663026672789,0.657642000763,0.262465920804,0.663247796722,0.660022152688,0.265731447857,0.659128088288,0.663023621784,0.657723287648,0.000655482865975,0.663256081255,0.659994144961,0.663194009743,0.659014764452,0.00124953512893,0.657511311608,0.131221855935,0.6632607877,0.660502621379,0.663206490771,0.659544278045,0.663031907725,0.658000741076,1.57079632688,0.133134819236,0.658008026032,0.662916689973,0.656964487893,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.05,0.05,0.05,0.0,0.0,0.055,0.824334670747,-0.566102773889,-3.4663725123e-17,5.04758798391e-17,0.0480269382585,-0.000119963769845,0.0599633260324,-0.649281922719,-0.280306491161,0.649104394032,0.28022266413,0.131798687244,0.132902465469,0.661463592334,0.663368788582,0.66119966929,0.663316971258,0.6600379331,0.261673792109,0.663874324916,0.654920191571,0.266197609109,0.657648304395,0.663060807798,0.660004325023,0.00216226328843,0.663674658425,0.654837338716,0.664006446595,0.656987227271,0.00155344987432,0.659157634205,0.131132279798,0.663404313464,0.626391146739,0.664030440411,0.640112119435,0.665034107582,0.655293728641,1.57079632688,0.134640341656,0.65908988333,0.65922284976,0.661420923218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.05,0.05,0.05,0.0,0.0,0.055,0.99920718934,0.0398119677004,2.43775835722e-18,6.11837503614e-17,0.0438453942932,0.00769484388615,0.0917763009152,-0.651554965456,-0.354529993786,0.500971197999,0.445883919054,0.130358097952,0.0563890178941,0.513176424014,0.587293591953,0.61377059514,0.668952565416,0.718584136417,0.299070759458,0.755704144696,0.754016497984,0.303101922466,0.75243137973,0.755183148731,0.750645143224,-0.0449547963116,0.575099470313,0.264536058459,0.616252202305,0.450627218015,-1.93315585761e-10,0.657760403979,0.377041429616,0.351490276693,0.22940521139,0.500132070323,0.461376641073,0.697209451213,0.683505171842,0.983935461476,0.16619527488,0.13569811124,0.370781006078,0.638670048467,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.00877082949016,-0.0250169972248,-0.0172101759593,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0249985502343,-0.0220806253069,-0.0105442976294,nan,nan,nan,nan,nan,nan,0.0249447074682,-0.0229825693298,-0.0126681979976,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-18.547645129,2.09473729378,-2.02609871274,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.2101884448,-3.4365346247,-0.00169042616576,-7.01353554386e-19,-3.93659452269e-18,3.26009118664e-17
0.05,0.05,0.05,0.0,0.0,0.055,0.983589318282,0.180421874951,1.1047608491e-17,6.02274582568e-17,0.0480056623397,-0.101539404884,0.0706490050291,2.56995473541e-06,-0.707106762217,2.57060357989e-06,0.707106800146,0.131248660738,0.133264520408,0.659709843686,0.66318015075,0.659059335742,0.663021367883,0.657685156448,0.262463469825,0.663247768303,0.660022430123,0.265731444489,0.659128219734,0.663023608004,0.65772321477,0.000669107045391,0.663253114064,0.660008812541,0.663191227037,0.659040830992,0.00124671831187,0.657540613837,0.131212688265,0.663260775972,0.660502849306,0.663206466804,0.659544506348,0.663031875425,0.658000778523,1.57079632688,0.133135053241,0.658008262933,0.662916835543,0.656963995747,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.05,0.05,0.05,0.0,0.0,0.055,0.984377659512,-0.176069939099,-1.07812280154e-17,6.02756791511e-17,0.0464664914637,0.0120053916322,0.0970891075459,-0.609429673505,-0.387233361683,0.527325227922,0.447854776292,0.109562902815,0.0233986680857,0.450322786838,0.522711852124,0.565170090467,0.623649168542,0.690419197879,0.298144957214,0.75347468874,0.748605115042,0.301471087511,0.748419009678,0.753202620628,0.746420645247,-0.0416759694952,0.557394593225,0.210159180688,0.601005842309,0.406409912166,-3.93164611978e-10,0.634974834434,0.291021307061,0.343878228219,0.290050342886,0.49833288111,0.519039005154,0.717961210944,0.724602923705,0.934102782608,0.22433019671,0.055822345631,0.34364435148,0.586431547309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00365786710792,-0.0250022808246,0.0081220893425,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0162398982567,-0.0250002775523,-0.0102552619696,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0248827081213,-0.0156160388643,0.000225415857636,0.0244656157565,0.00741339236604,0.0240406015473,nan,nan,nan,0.0249705758855,-0.0186729581263,-0.0132754232101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.3792989706,-20.2293975989,-1.85160522721,3.30862918475e-18,1.45082921323e-18,-1.83154537117e-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.24854974579e-05,-1.03005360295,-5.22125529378e-05,-6.01235410177e-19,2.31954864256e-23,-8.31677887988e-19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9.94540303565,7.987786353,-7.98492822807,1.37379545728e-17,5.70903225969e-19,-1.65398158057e-17,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,14.2242199052,9.37072465339,9.37912429777,0.0,0.0,0.0
0.05,0.05,0.05,0.0,0.0,0.055,-0.510182505639,0.860066166606,-5.26637489694e-17,-3.12396697291e-17,0.0466864930016,0.0187962431347,0.10648193799,0.699150386236,-0.230759488485,-0.661512982325,0.142616163582,0.00684984814812,-2.6268232034e-10,0.361041931356,0.424473749398,0.48000789013,0.565594765309,0.708309944038,0.30416196578,0.769935141887,0.765230277364,0.308601826105,0.765015496855,0.769660461802,0.761694917935,0.31065848497,0.509972405601,0.0839604716213,0.56281545361,0.311949155404,0.126858289104,0.583597721105,0.186805968278,0.360781202354,0.380238881116,0.504552249948,0.54140386796,0.729285494227,0.717869147839,0.940376361107,-6.55202267819e-06,0.076861503125,0.433136538195,0.651548353012,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0218750465746,0.0249796346455,-0.0125151237079,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0109907407473,-0.0246733381293,0.0237336078165,nan,nan,nan,-0.0114899041756,-0.0249897755046,-0.0138509256913,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-28.4646895385,63.9505302912,-25.920014327,-0.000115078241004,0.0023806169636,0.000138807791707,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000257435165899,-24.6743013348,14.0202744104,-1.45940945468e-16,-3.60986090851e-18,-6.35567917975e-18,nan,nan,nan,nan,nan,nan,29.1245807428,-39.7149530717,26.6099297975,0.000113647972193,0.0123109048959,-0.000125513699713
0.05,0.05,0.05,0.0,0.0,0.055,0.733196647663,0.680016673219,4.16389181711e-17,4.48952784256e-17,0.0466638632605,0.00439504935293,0.0810179130351,-0.187359013558,-0.681299118977,0.13212366276,0.695177278296,0.133657901626,0.103184409138,0.583795745084,0.651414234352,0.652150423061,0.692585013773,0.709669407772,0.279160862272,0.725026811512,0.738121357429,0.291195279652,0.749966188506,0.718486742304,0.749725268178,-0.0243617607086,0.620185471699,0.376747441267,0.646881010649,0.512148266878,2.7610775799e-05,0.657576814044,0.322517061447,0.44867737691,0.263189150949,0.541252830302,0.45688428114,0.670588249711,0.659314913739,1.06537082498,0.162902256831,0.252095426151,0.43491281516,0.632402446721,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.00555812236709,-0.0249881545969,0.0219426886311,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0250314953141,-0.012178305355,-0.0049620657126,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0225855367668,-0.0250061136738,0.00254128240858,0.012129555491,0.024734321248,0.0234793641739,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.130697777079,-6.04317753146,0.00507730918311,7.53305123973e-20,-6.47499820869e-21,-9.64587588451e-18,-0.000478441557056,5.32754766328,2.32091329438,-7.46353654205e-19,3.7277311254e-19,-8.55837060375e-19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.05,0.05,0.05,0.0,0.0,0.055,-0.44410489971,0.895974797667,-5.48625876107e-17,-2.7193593859e-17,0.0471502702395,0.0192669966539,0.10570793647,0.691894896008,-0.224181010033,-0.66923035552,0.152167864114,0.0107946866908,5.14627178809e-05,0.362720058934,0.42946365491,0.483310137912,0.565517066548,0.701304083191,0.3028499416,0.766508893599,0.762718915415,0.307290654083,0.762318096846,0.766198270678,0.759050563941,0.29630217637,0.519231100005,0.103988088193,0.564228269016,0.309459549993,0.12389959029,0.574705395208,0.167531834326,0.371962798763,0.391026668892,0.506202004221,0.550198261693,0.726671246102,0.721878271965,0.90981020674,0.000127493463557,0.0809714498766,0.427510912641,0.616770197535,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0250022237636,0.0115942531503,0.00759803567536,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0215608079343,0.0249963782081,-0.0112152295985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0139562949858,-0.024994678799,-0.0137788694945,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.87714964774,1.3809346942,-1.71272853505,-6.33083611156e-18,-1.86067592994e-17,1.78107969069e-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.62088712115,2.8463778647,0.323978914691,-2.16278102248e-18,8.4454219675e-19,1.00763307889e-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.00455664906,-5.53015050993,1.61963479842,-7.8338429463e-18,-3.63486287927e-18,2.12139558243e-18
